cave_index,word_index,byte_offset,word,address_kind,original
0,0,0x00000000,0x3C013F00,plugin allocation; no vanilla game address,not applicable; injected code
5,21,0x00000054,0xE62C0014,plugin allocation; no vanilla game address,not applicable; injected code
5,22,0x00000058,0xE6340014,plugin allocation; no vanilla game address,not applicable; injected code
5,23,0x0000005C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,24,0x00000060,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,25,0x00000064,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,26,0x00000068,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,27,0x0000006C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,28,0x00000070,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,29,0x00000074,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,30,0x00000078,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,31,0x0000007C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,32,0x00000080,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,33,0x00000084,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,34,0x00000088,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,35,0x0000008C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,36,0x00000090,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,37,0x00000094,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,38,0x00000098,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,39,0x0000009C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,40,0x000000A0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,41,0x000000A4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,42,0x000000A8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,43,0x000000AC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,44,0x000000B0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,45,0x000000B4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,46,0x000000B8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,47,0x000000BC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,48,0x000000C0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,49,0x000000C4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,50,0x000000C8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,51,0x000000CC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,52,0x000000D0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,53,0x000000D4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,54,0x000000D8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,55,0x000000DC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,56,0x000000E0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,57,0x000000E4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,58,0x000000E8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,59,0x000000EC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,60,0x000000F0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,61,0x000000F4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,62,0x000000F8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
5,63,0x000000FC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,0,0x00000000,0xC6EC0008,plugin allocation; no vanilla game address,not applicable; injected code
6,1,0x00000004,0x3C013F00,plugin allocation; no vanilla game address,not applicable; injected code
6,2,0x00000008,0x44819800,plugin allocation; no vanilla game address,not applicable; injected code
6,3,0x0000000C,0x460CB302,plugin allocation; no vanilla game address,not applicable; injected code
6,4,0x00000010,0x46136302,plugin allocation; no vanilla game address,not applicable; injected code
6,5,0x00000014,0xC7CD0010,plugin allocation; no vanilla game address,not applicable; injected code
6,6,0x00000018,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,7,0x0000001C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,8,0x00000020,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,9,0x00000024,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,10,0x00000028,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,11,0x0000002C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,12,0x00000030,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,13,0x00000034,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,14,0x00000038,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,15,0x0000003C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,16,0x00000040,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,17,0x00000044,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,18,0x00000048,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,19,0x0000004C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,20,0x00000050,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,21,0x00000054,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,22,0x00000058,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,23,0x0000005C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,24,0x00000060,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,25,0x00000064,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,26,0x00000068,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,27,0x0000006C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,28,0x00000070,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,29,0x00000074,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,30,0x00000078,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,31,0x0000007C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,32,0x00000080,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,33,0x00000084,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,34,0x00000088,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,35,0x0000008C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,36,0x00000090,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,37,0x00000094,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,38,0x00000098,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,39,0x0000009C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,40,0x000000A0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,41,0x000000A4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,42,0x000000A8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,43,0x000000AC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,44,0x000000B0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,45,0x000000B4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,46,0x000000B8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,47,0x000000BC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,48,0x000000C0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,49,0x000000C4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,50,0x000000C8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,51,0x000000CC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,52,0x000000D0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,53,0x000000D4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,54,0x000000D8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,55,0x000000DC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,56,0x000000E0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,57,0x000000E4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,58,0x000000E8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,59,0x000000EC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,60,0x000000F0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,61,0x000000F4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,62,0x000000F8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
6,63,0x000000FC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,0,0x00000000,0x27BDFFC0,plugin allocation; no vanilla game address,not applicable; injected code
7,1,0x00000004,0xAFB00028,plugin allocation; no vanilla game address,not applicable; injected code
7,2,0x00000008,0x00808025,plugin allocation; no vanilla game address,not applicable; injected code
7,3,0x0000000C,0xE7B40020,plugin allocation; no vanilla game address,not applicable; injected code
7,4,0x00000010,0x46006506,plugin allocation; no vanilla game address,not applicable; injected code
7,5,0x00000014,0x3C043F00,plugin allocation; no vanilla game address,not applicable; injected code
7,6,0x00000018,0x44846000,plugin allocation; no vanilla game address,not applicable; injected code
7,7,0x0000001C,0xC60E0024,plugin allocation; no vanilla game address,not applicable; injected code
7,8,0x00000020,0x460C7381,plugin allocation; no vanilla game address,not applicable; injected code
7,9,0x00000024,0xE60E0024,plugin allocation; no vanilla game address,not applicable; injected code
7,10,0x00000028,0xC60F0004,plugin allocation; no vanilla game address,not applicable; injected code
7,11,0x0000002C,0x460C7BC2,plugin allocation; no vanilla game address,not applicable; injected code
7,12,0x00000030,0xC4CE0000,plugin allocation; no vanilla game address,not applicable; injected code
7,13,0x00000034,0x460F7380,plugin allocation; no vanilla game address,not applicable; injected code
7,14,0x00000038,0xE4CE0000,plugin allocation; no vanilla game address,not applicable; injected code
7,15,0x0000003C,0xC5120000,plugin allocation; no vanilla game address,not applicable; injected code
7,16,0x00000040,0xC60E0008,plugin allocation; no vanilla game address,not applicable; injected code
7,17,0x00000044,0xC4D10004,plugin allocation; no vanilla game address,not applicable; injected code
7,18,0x00000048,0x460C7382,plugin allocation; no vanilla game address,not applicable; injected code
7,19,0x0000004C,0x460C94C2,plugin allocation; no vanilla game address,not applicable; injected code
7,20,0x00000050,0x460C9CC2,plugin allocation; no vanilla game address,not applicable; injected code
7,21,0x00000054,0x460C9CC2,plugin allocation; no vanilla game address,not applicable; injected code
7,22,0x00000058,0x460E8C40,plugin allocation; no vanilla game address,not applicable; injected code
7,23,0x0000005C,0x46138C40,plugin allocation; no vanilla game address,not applicable; injected code
7,24,0x00000060,0xE4D10004,plugin allocation; no vanilla game address,not applicable; injected code
7,25,0x00000064,0xC60F000C,plugin allocation; no vanilla game address,not applicable; injected code
7,26,0x00000068,0x460C7BC2,plugin allocation; no vanilla game address,not applicable; injected code
7,27,0x0000006C,0xC4CE0008,plugin allocation; no vanilla game address,not applicable; injected code
7,28,0x00000070,0x460F7380,plugin allocation; no vanilla game address,not applicable; injected code
7,29,0x00000074,0xE4CE0008,plugin allocation; no vanilla game address,not applicable; injected code
7,30,0x00000078,0x460C9482,plugin allocation; no vanilla game address,not applicable; injected code
7,31,0x0000007C,0xC60E0008,plugin allocation; no vanilla game address,not applicable; injected code
7,32,0x00000080,0x46127380,plugin allocation; no vanilla game address,not applicable; injected code
7,33,0x00000084,0xE60E0008,plugin allocation; no vanilla game address,not applicable; injected code
7,34,0x00000088,0x3C043F00,plugin allocation; no vanilla game address,not applicable; injected code
7,35,0x0000008C,0x44846000,plugin allocation; no vanilla game address,not applicable; injected code
7,36,0x00000090,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,37,0x00000094,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,38,0x00000098,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,39,0x0000009C,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,40,0x000000A0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,41,0x000000A4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,42,0x000000A8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,43,0x000000AC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,44,0x000000B0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,45,0x000000B4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,46,0x000000B8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,47,0x000000BC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,48,0x000000C0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,49,0x000000C4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,50,0x000000C8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,51,0x000000CC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,52,0x000000D0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,53,0x000000D4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,54,0x000000D8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,55,0x000000DC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,56,0x000000E0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,57,0x000000E4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,58,0x000000E8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,59,0x000000EC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,60,0x000000F0,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,61,0x000000F4,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,62,0x000000F8,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
7,63,0x000000FC,0x00000000,plugin allocation; no vanilla game address,not applicable; injected code
