module,level,object_name,category,descriptor_rva,callback_ordinal,callback_rva,callback_file_offset,vanilla_first_word,function_end_rva_estimate,is_empty_return,reachable_functions_depth3,candidate_sites_depth3,direct_candidate_sites,known_wrapper_family,role_status,runtime_address_rule
2,Ryllus,EnemyWave,Ennemis et boss,0x002EA49C,1,0x0014AA04,0x0014AA78,0x03E00008,0x0014AA0C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,EnemyWave,Ennemis et boss,0x002EA49C,2,0x0014AD08,0x0014AD7C,0x27BDFFC0,0x0014B16C,False,32,9,4,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeBerry,Autres objets et controleurs,0x002EA574,0,0x0014B16C,0x0014B1E0,0x8C850058,0x0014B18C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeBerry,Autres objets et controleurs,0x002EA574,1,0x0014B18C,0x0014B200,0x8C850058,0x0014B1C0,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeBerry,Autres objets et controleurs,0x002EA574,2,0x0014B1C0,0x0014B234,0x27BDFF40,0x0014B524,False,53,26,4,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeBerry,Autres objets et controleurs,0x002EA574,3,0x0014B524,0x0014B598,0x03E00008,0x0014B52C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeSprout,Gadgets et outils,0x002EA60C,0,0x0014B9DC,0x0014BA50,0x27BDFFA0,0x0014BBF0,False,26,15,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeSprout,Gadgets et outils,0x002EA60C,1,0x0014BBF0,0x0014BC64,0x8C850058,0x0014BC24,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeSprout,Gadgets et outils,0x002EA60C,2,0x0014BC24,0x0014BC98,0x27BDFFD0,0x0014BDF8,False,40,10,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplodeSprout,Gadgets et outils,0x002EA60C,3,0x0014BF20,0x0014BF94,0x27BDFF40,0x0014C458,False,60,21,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplosiveBee,Autres objets et controleurs,0x002EA804,0,0x0014C4B8,0x0014C52C,0x27BDFFD0,0x0014C560,False,6,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplosiveBee,Autres objets et controleurs,0x002EA804,1,0x0014C560,0x0014C5D4,0x27BDFFE0,0x0014C590,False,5,2,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,ExplosiveBee,Autres objets et controleurs,0x002EA804,2,0x0014D408,0x0014D47C,0x27BDFF60,0x0014D500,False,16,7,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Flamethrower,"Armes, projectiles et degats",0x002EA940,0,0x0014E500,0x0014E574,0x27BDFFD0,0x0014E628,False,11,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Flamethrower,"Armes, projectiles et degats",0x002EA940,1,0x0014E67C,0x0014E6F0,0x27BDFFD0,0x0014E720,False,4,2,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Flamethrower,"Armes, projectiles et degats",0x002EA940,2,0x0014F48C,0x0014F500,0x27BDFFB0,0x0014F788,False,52,12,4,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FloatingCamera,Camera et presentation,0x002EAC0C,0,0x0015138C,0x00151400,0x27BDFFA0,0x0015180C,False,27,13,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FloatingCamera,Camera et presentation,0x002EAC0C,1,0x0015180C,0x00151880,0x8C850058,0x00151840,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FloatingCamera,Camera et presentation,0x002EAC0C,2,0x00151F64,0x00151FD8,0x27BDFFB0,0x00152064,False,2,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FloatingCamera,Camera et presentation,0x002EAC0C,3,0x00151840,0x001518B4,0x27BDFFE0,0x001518A8,False,7,1,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightDirectional,Autres objets et controleurs,0x002EADE8,0,0x00153194,0x00153208,0x27BDFFE0,0x00153388,False,2,6,6,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightDirectional,Autres objets et controleurs,0x002EADE8,1,0x00153388,0x001533FC,0x03E00008,0x00153390,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightDirectional,Autres objets et controleurs,0x002EADE8,2,0x00153390,0x00153404,0x27BDFFB0,0x001535FC,False,14,1,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightOrbit,Autres objets et controleurs,0x002EB010,0,0x00154250,0x001542C4,0x27BDFFE0,0x0015442C,False,2,5,5,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightOrbit,Autres objets et controleurs,0x002EB010,1,0x0015442C,0x001544A0,0x03E00008,0x00154434,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightOrbit,Autres objets et controleurs,0x002EB010,2,0x00154434,0x001544A8,0x27BDFFB0,0x001546E4,False,14,1,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightPathed,Autres objets et controleurs,0x002EB214,0,0x00155EA4,0x00155F18,0x27BDFFA0,0x001563C0,False,22,6,5,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightPathed,Autres objets et controleurs,0x002EB214,1,0x00155404,0x00155478,0x03E00008,0x0015540C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,FlyingCarLightweightPathed,Autres objets et controleurs,0x002EB214,2,0x0015540C,0x00155480,0x27BDFFB0,0x001556A0,False,24,1,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GenericTieForm,Autres objets et controleurs,0x002EB2E8,0,0x001563C0,0x00156434,0x27BDFFE0,0x00156410,False,6,6,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GenericTieForm,Autres objets et controleurs,0x002EB2E8,1,0x00156410,0x00156484,0x8C850058,0x00156444,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GenericTieForm,Autres objets et controleurs,0x002EB2E8,2,0x00156444,0x001564B8,0x03E00008,0x0015644C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GlowCard,"Effets, particules et environnement",0x002EB39C,0,0x00156754,0x001567C8,0x27BDFFD0,0x00156874,False,8,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GlowCard,"Effets, particules et environnement",0x002EB39C,1,0x00156874,0x001568E8,0x03E00008,0x0015687C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GlowCard,"Effets, particules et environnement",0x002EB39C,2,0x0015687C,0x001568F0,0x27BDFFE0,0x001568A8,False,2,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GravityCrystal,Autres objets et controleurs,0x002EB410,0,0x001572A0,0x00157314,0x27BDFFA0,0x001574B8,False,10,18,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GravityCrystal,Autres objets et controleurs,0x002EB410,1,0x001574B8,0x0015752C,0x27BDFF80,0x00157750,False,36,6,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,GravityCrystal,Autres objets et controleurs,0x002EB410,2,0x00157E30,0x00157EA4,0x27BDFF50,0x0015822C,False,64,28,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Helipack,Autres objets et controleurs,0x002EB5D4,0,0x0015822C,0x001582A0,0x03E00008,0x00158234,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Helipack,Autres objets et controleurs,0x002EB5D4,1,0x00158234,0x001582A8,0x03E00008,0x0015823C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Helipack,Autres objets et controleurs,0x002EB5D4,2,0x0015823C,0x001582B0,0x27BDFFD0,0x00158320,False,24,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hookshot,Autres objets et controleurs,0x002EB6E8,0,0x0015843C,0x001584B0,0x27BDFFC0,0x001585D8,False,12,1,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hookshot,Autres objets et controleurs,0x002EB6E8,1,0x001585D8,0x0015864C,0x8C850058,0x0015860C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hookshot,Autres objets et controleurs,0x002EB6E8,2,0x0015860C,0x00158680,0x27BDFFC0,0x001589DC,False,5,8,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hypershot,Gadgets et outils,0x002EB774,0,0x00158A34,0x00158AA8,0x27BDFFD0,0x00158A9C,False,2,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hypershot,Gadgets et outils,0x002EB774,1,0x00158AD0,0x00158B44,0x03E00008,0x00158AD8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Hypershot,Gadgets et outils,0x002EB774,2,0x00158B58,0x00158BCC,0x27BDFFB0,0x00158CC0,False,44,13,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,InitialCamera,Camera et presentation,0x002EB85C,0,0x00158CE8,0x00158D5C,0x27BDFFE0,0x00158DE4,False,22,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,InitialCamera,Camera et presentation,0x002EB85C,1,0x00158DE4,0x00158E58,0x03E00008,0x00158DEC,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,InitialCamera,Camera et presentation,0x002EB85C,2,0x00158DEC,0x00158E60,0x27BDFFE0,0x00158F14,False,49,6,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,IntroMovie,Autres objets et controleurs,0x002EB8E0,0,0x00158F14,0x00158F88,0x27BDFFE0,0x00158FD0,False,5,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,IntroMovie,Autres objets et controleurs,0x002EB8E0,1,0x00158FD0,0x00159044,0x03E00008,0x00158FD8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,IntroMovie,Autres objets et controleurs,0x002EB8E0,2,0x00158FD8,0x0015904C,0x27BDFFD0,0x0015908C,False,33,7,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LadderSprout,Gadgets et outils,0x002EB968,0,0x0015908C,0x00159100,0x27BDFFE0,0x0015910C,False,19,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LadderSprout,Gadgets et outils,0x002EB968,1,0x0015910C,0x00159180,0x8C850058,0x00159140,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LadderSprout,Gadgets et outils,0x002EB968,2,0x00159140,0x001591B4,0x27BDFF60,0x00159514,False,47,23,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LadderSprout,Gadgets et outils,0x002EB968,3,0x001597AC,0x00159820,0x27BDFFE0,0x0015981C,False,19,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LaserTracer,"Armes, projectiles et degats",0x002ECF54,0,0x0015D404,0x0015D478,0x27BDFFD0,0x0015D4F8,False,55,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LaserTracer,"Armes, projectiles et degats",0x002ECF54,1,0x0015D4F8,0x0015D56C,0x27BDFFD0,0x0015D5E4,False,21,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LaserTracer,"Armes, projectiles et degats",0x002ECF54,2,0x0015D680,0x0015D6F4,0x27BDFFC0,0x0015D9A8,False,57,15,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level01OceanSound,Camera et presentation,0x002ED084,0,0x00162E8C,0x00162F00,0x27BDFFE0,0x00162FC4,False,7,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level01OceanSound,Camera et presentation,0x002ED084,1,0x00162FC4,0x00163038,0x03E00008,0x00162FCC,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level01OceanSound,Camera et presentation,0x002ED084,2,0x00163008,0x0016307C,0x27BDFFA0,0x00163304,False,19,4,3,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Button,Autres objets et controleurs,0x002ED180,0,0x00163304,0x00163378,0x27BDFF80,0x0016367C,False,16,13,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Button,Autres objets et controleurs,0x002ED180,1,0x0016367C,0x001636F0,0x8C850058,0x001636B0,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Button,Autres objets et controleurs,0x002ED180,2,0x001636B0,0x00163724,0x27BDFFE0,0x0016372C,False,18,8,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ClankHelpManager,"Joueur, acteurs et accessoires",0x002ED504,0,0x00164128,0x0016419C,0x27BDFFD0,0x00164950,False,6,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ClankHelpManager,"Joueur, acteurs et accessoires",0x002ED504,1,0x00164120,0x00164194,0x03E00008,0x00164128,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ClankHelpManager,"Joueur, acteurs et accessoires",0x002ED504,2,0x00164950,0x001649C4,0x27BDFFA0,0x00165318,False,37,11,8,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Column,Pieges et mecanismes,0x002ED648,0,0x00165318,0x0016538C,0x27BDFFA0,0x00165618,False,15,13,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Column,Pieges et mecanismes,0x002ED648,1,0x00165618,0x0016568C,0x8C850058,0x0016564C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Column,Pieges et mecanismes,0x002ED648,2,0x0016564C,0x001656C0,0x27BDFFE0,0x00165740,False,14,12,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ExpandableBridge,Pieges et mecanismes,0x002ED750,0,0x00165DA8,0x00165E1C,0x27BDFFA0,0x00166068,False,16,13,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ExpandableBridge,Pieges et mecanismes,0x002ED750,1,0x00166068,0x001660DC,0x8C850058,0x0016609C,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02ExpandableBridge,Pieges et mecanismes,0x002ED750,2,0x00166100,0x00166174,0x27BDFF30,0x00166BA0,False,16,37,24,WF-037,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02HelpManager,Autres objets et controleurs,0x002ED8C4,0,0x00166BA0,0x00166C14,0x27BDFFD0,0x00166F48,False,7,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02HelpManager,Autres objets et controleurs,0x002ED8C4,1,0x00166F48,0x00166FBC,0x03E00008,0x00166F50,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02HelpManager,Autres objets et controleurs,0x002ED8C4,2,0x00166F50,0x00166FC4,0x27BDFF40,0x001674C0,False,22,7,7,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Statue,Autres objets et controleurs,0x002ED98C,0,0x001674C0,0x00167534,0x27BDFFD0,0x00167614,False,8,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Statue,Autres objets et controleurs,0x002ED98C,1,0x00167614,0x00167688,0x03E00008,0x0016761C,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02Statue,Autres objets et controleurs,0x002ED98C,2,0x0016761C,0x00167690,0x27BDFFB0,0x001678B4,False,12,9,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatueCutscene,Camera et presentation,0x002EDA84,0,0x001678B4,0x00167928,0x27BDFFD0,0x00167AB4,False,8,2,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatueCutscene,Camera et presentation,0x002EDA84,1,0x00167AB4,0x00167B28,0x03E00008,0x00167ABC,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatueCutscene,Camera et presentation,0x002EDA84,2,0x00167ABC,0x00167B30,0x27BDFFE0,0x00167C20,False,33,8,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatuePart,Autres objets et controleurs,0x002EDB3C,0,0x00168164,0x001681D8,0x27BDFFB0,0x001682CC,False,8,12,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatuePart,Autres objets et controleurs,0x002EDB3C,1,0x001682CC,0x00168340,0x8C850058,0x00168300,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02StatuePart,Autres objets et controleurs,0x002EDB3C,2,0x00168300,0x00168374,0x27BDFFE0,0x00168348,False,4,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02TriggeredDoor,Pieges et mecanismes,0x002EDC0C,0,0x0016858C,0x00168600,0x27BDFFA0,0x001687A8,False,9,13,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02TriggeredDoor,Pieges et mecanismes,0x002EDC0C,1,0x001687A8,0x0016881C,0x8C850058,0x001687DC,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02TriggeredDoor,Pieges et mecanismes,0x002EDC0C,2,0x001688A0,0x00168914,0x27BDFF60,0x00168E1C,False,22,15,2,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallChunk,Autres objets et controleurs,0x002EDCC0,0,0x00168E1C,0x00168E90,0x27BDFFA0,0x00168F9C,False,8,12,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallChunk,Autres objets et controleurs,0x002EDCC0,1,0x00168F9C,0x00169010,0x27BDFFE0,0x00168FE4,False,2,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallChunk,Autres objets et controleurs,0x002EDCC0,2,0x00168FE4,0x00169058,0x27BDFFE0,0x00169020,False,20,31,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallCutscene,Camera et presentation,0x002EDE1C,0,0x00169180,0x001691F4,0x27BDFFD0,0x001693E8,False,8,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallCutscene,Camera et presentation,0x002EDE1C,1,0x001693E8,0x0016945C,0x03E00008,0x001693F0,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallCutscene,Camera et presentation,0x002EDE1C,2,0x00169624,0x00169698,0x27BDFF60,0x00169B44,False,41,3,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallPiece,Autres objets et controleurs,0x002EDF60,0,0x00169B44,0x00169BB8,0x27BDFFA0,0x00169DC0,False,18,14,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallPiece,Autres objets et controleurs,0x002EDF60,1,0x00169DC0,0x00169E34,0x27BDFFE0,0x00169E38,False,3,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallPiece,Autres objets et controleurs,0x002EDF60,2,0x00169E38,0x00169EAC,0x27BDFFE0,0x00169E74,False,20,31,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Level02WallPiece,Autres objets et controleurs,0x002EDF60,3,0x00169E74,0x00169EE8,0x27BDFF70,0x0016A02C,False,18,3,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LevelMusic,Autres objets et controleurs,0x002EE15C,0,0x0016A2EC,0x0016A360,0x27BDFEE0,0x0016A3CC,False,11,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,LevelMusic,Autres objets et controleurs,0x002EE15C,1,0x0016A3CC,0x0016A440,0x27BDFFE0,0x0016A418,False,6,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Lvl3Elevator,Pieges et mecanismes,0x002EE314,0,0x0016AF44,0x0016AFB8,0x27BDFFA0,0x0016B378,False,17,13,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Lvl3Elevator,Pieges et mecanismes,0x002EE314,1,0x0016AA34,0x0016AAA8,0x8C850058,0x0016AA68,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,Lvl3Elevator,Pieges et mecanismes,0x002EE314,2,0x0016B378,0x0016B3EC,0x27BDFF20,0x0016BCF8,False,42,26,6,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MapOMaticGadget,Gadgets et outils,0x002EE388,0,0x0016BCF8,0x0016BD6C,0x03E00008,0x0016BD00,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MapOMaticGadget,Gadgets et outils,0x002EE388,1,0x0016BD00,0x0016BD74,0x03E00008,0x0016BD08,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MapOMaticGadget,Gadgets et outils,0x002EE388,2,0x0016BD08,0x0016BD7C,0x03E00008,0x0016BD10,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MatrixMoby,Autres objets et controleurs,0x002EE3E8,0,0x0016BD10,0x0016BD84,0x03E00008,0x0016BD18,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MatrixMoby,Autres objets et controleurs,0x002EE3E8,1,0x0016BD18,0x0016BD8C,0x03E00008,0x0016BD20,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MatrixMoby,Autres objets et controleurs,0x002EE3E8,2,0x0016BD20,0x0016BD94,0x03E00008,0x0016BD28,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyGroup,Autres objets et controleurs,0x002EE48C,0,0x0016BD28,0x0016BD9C,0x27BDFFD0,0x0016BDC0,False,9,1,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyGroup,Autres objets et controleurs,0x002EE48C,1,0x0016BDC0,0x0016BE34,0x03E00008,0x0016BDC8,True,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyGroup,Autres objets et controleurs,0x002EE48C,2,0x0016BDC8,0x0016BE3C,0x27BDFFE0,0x0016BE7C,False,25,6,1,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyIce,Autres objets et controleurs,0x002EE594,0,0x0016C6E8,0x0016C75C,0x8C850064,0x0016C700,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyIce,Autres objets et controleurs,0x002EE594,1,0x0016C700,0x0016C774,0x27BDFFD0,0x0016C7C8,False,1,0,0,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
2,Ryllus,MobyIce,Autres objets et controleurs,0x002EE594,2,0x0016D084,0x0016D0F8,0x27BDFFA0,0x0016D938,False,68,31,12,,ordinal 2 typically update; other callbacks kept for interaction/animation timing,current verified module text base + callback RVA
